,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
1053,1053,0.979,0.925,0.984,0.979,0.979,0.962,0.944,0.925,0.925,0.979,0.984,0.945,0.945,0.945,0.884,0.945,0.979,0.979,0.979,0.979,0.979,0.983,0.979,0.936,0.977,0.964,0.935,0.936,0.964,0.881,0.979,0.930,0.945,0.979,0.930,0.929,0.929,0.945,0.977,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.621,0.930,0.898,0.917,0.676,0.828,0.930,0.979,0.930,0.979
1054,1054,0.453,0.453,0.926,0.453,0.453,0.931,0.658,0.453,0.453,0.453,0.632,0.628,0.453,0.453,0.619,0.453,0.453,0.453,0.628,0.453,0.453,0.975,0.453,0.453,0.966,0.537,0.453,0.453,0.658,0.976,0.453,0.628,0.453,0.628,0.453,0.453,0.628,0.453,0.729,0.453,0.453,0.945,0.835,0.453,0.453,0.945,0.453,0.453,0.945,0.453,0.453,0.453,0.453,0.453,0.628,0.453,0.702,0.453,0.453,0.453,0.453
1055,1055,0.976,0.976,0.976,0.976,0.744,0.956,0.738,0.976,0.976,0.442,0.976,0.976,0.976,0.976,0.635,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.776,0.976,0.731,0.976,0.776,0.759,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.771,0.976,0.976,0.976,0.976,0.976,0.759,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.728,0.716,0.976,0.721,0.728,0.728,0.976,0.976,0.976,0.976
1056,1056,0.980,0.980,0.980,0.980,0.980,0.980,0.773,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.780,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.976,0.980,0.980,0.809,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.780,0.980,0.958,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.832,0.745,0.980,0.809,0.792,0.832,0.980,0.980,0.980,0.980
1057,1057,0.021,0.021,0.356,0.021,0.028,0.440,0.111,0.021,0.026,0.028,0.356,0.021,0.021,0.021,0.088,0.021,0.021,0.021,0.021,0.021,0.021,0.204,0.021,0.107,0.234,0.057,0.021,0.064,0.107,0.241,0.021,0.021,0.021,0.021,0.021,0.021,0.125,0.021,0.019,0.021,0.021,0.124,0.154,0.104,0.021,0.096,0.021,0.024,0.104,0.096,0.027,0.021,0.021,0.021,0.125,0.021,0.021,0.021,0.021,0.021,0.021
1058,1058,0.987,0.987,0.987,0.987,0.958,0.985,0.929,0.987,0.987,0.958,0.951,0.951,0.958,0.955,0.766,0.955,0.987,0.987,0.951,0.987,0.987,0.987,0.987,0.930,0.987,0.968,0.987,0.942,0.944,0.987,0.987,0.745,0.955,0.951,0.814,0.971,0.548,0.955,0.928,0.987,0.987,0.970,0.970,0.987,0.987,0.987,0.987,0.987,0.970,0.987,0.987,0.684,0.730,0.970,0.684,0.951,0.684,0.754,0.987,0.754,0.987
1059,1059,0.047,0.047,0.669,0.047,0.412,0.724,0.351,0.047,0.047,0.412,0.640,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.585,0.047,0.047,0.669,0.047,0.047,0.529,0.225,0.669,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.669,0.669,0.047,0.047,0.494,0.047,0.215,0.225,0.169,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047
1060,1060,0.981,0.981,0.981,0.981,0.981,0.981,0.819,0.981,0.981,0.820,0.981,0.981,0.981,0.981,0.962,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.819,0.821,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.816,0.981,0.962,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.821,0.981,0.981,0.981,0.816,0.821,0.816,0.821,0.816,0.981,0.981,0.981,0.981
1061,1061,0.595,0.595,0.901,0.595,0.595,0.686,0.595,0.595,0.595,0.595,0.904,0.493,0.595,0.595,0.595,0.595,0.595,0.595,0.493,0.595,0.595,0.854,0.595,0.595,0.898,0.595,0.534,0.595,0.595,0.898,0.595,0.595,0.595,0.595,0.595,0.595,0.573,0.595,0.772,0.595,0.595,0.749,0.749,0.595,0.595,0.749,0.595,0.595,0.718,0.568,0.561,0.595,0.595,0.595,0.898,0.595,0.595,0.595,0.595,0.595,0.595
1062,1062,0.983,0.983,0.983,0.983,0.983,0.957,0.749,0.983,0.983,0.983,0.880,0.880,0.983,0.983,0.803,0.983,0.983,0.983,0.880,0.983,0.983,0.983,0.983,0.811,0.983,0.698,0.983,0.814,0.811,0.983,0.983,0.880,0.983,0.880,0.983,0.983,0.665,0.983,0.768,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.685,0.983,0.983,0.658,0.983,0.685,0.983,0.983,0.983,0.983
1063,1063,0.953,0.953,0.910,0.953,0.953,0.920,0.751,0.953,0.953,0.953,0.910,0.953,0.953,0.953,0.939,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.748,0.752,0.749,0.953,0.953,0.747,0.910,0.953,0.953,0.953,0.953,0.953,0.953,0.739,0.953,0.916,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.808,0.953,0.953,0.953,0.953,0.702,0.732,0.750,0.953,0.953,0.953,0.953
1064,1064,0.522,0.522,0.800,0.762,0.522,0.845,0.927,0.872,0.522,0.522,0.646,0.522,0.370,0.370,0.522,0.370,0.522,0.522,0.522,0.522,0.522,0.706,0.873,0.522,0.430,0.522,0.873,0.522,0.449,0.421,0.522,0.278,0.370,0.522,0.278,0.522,0.678,0.370,0.522,0.522,0.522,0.946,0.939,0.932,0.898,0.600,0.812,0.917,0.927,0.600,0.600,0.812,0.600,0.931,0.522,0.931,0.522,0.465,0.600,0.522,0.522
1065,1065,0.743,0.743,0.968,0.743,0.743,0.759,0.670,0.743,0.743,0.743,0.791,0.615,0.743,0.743,0.613,0.743,0.743,0.743,0.609,0.743,0.743,0.968,0.743,0.743,0.766,0.743,0.743,0.743,0.743,0.766,0.743,0.615,0.743,0.615,0.743,0.743,0.520,0.743,0.611,0.743,0.743,0.766,0.767,0.743,0.743,0.766,0.743,0.626,0.766,0.525,0.743,0.743,0.743,0.743,0.626,0.655,0.655,0.743,0.743,0.743,0.743
1066,1066,0.909,0.909,0.899,0.909,0.909,0.711,0.665,0.909,0.909,0.909,0.899,0.909,0.909,0.909,0.890,0.909,0.909,0.909,0.909,0.762,0.909,0.909,0.909,0.762,0.751,0.762,0.909,0.909,0.762,0.898,0.909,0.909,0.909,0.909,0.909,0.909,0.698,0.909,0.917,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.751,0.909,0.909,0.909,0.909,0.909,0.909
1067,1067,0.001,0.001,0.017,0.001,0.002,0.014,0.005,0.001,0.001,0.002,0.012,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.009,0.001,0.005,0.007,0.004,0.003,0.003,0.005,0.011,0.001,0.003,0.001,0.003,0.001,0.001,0.005,0.001,0.004,0.001,0.001,0.001,0.009,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.001
1068,1068,0.567,0.567,0.696,0.567,0.710,0.903,0.724,0.567,0.725,0.567,0.696,0.567,0.567,0.567,0.749,0.567,0.567,0.567,0.567,0.567,0.567,0.696,0.567,0.567,0.818,0.567,0.766,0.567,0.724,0.780,0.567,0.567,0.567,0.567,0.567,0.567,0.818,0.567,0.780,0.567,0.567,0.724,0.724,0.567,0.567,0.724,0.724,0.567,0.567,0.567,0.567,0.724,0.724,0.567,0.818,0.567,0.724,0.567,0.567,0.567,0.567
1069,1069,0.951,0.951,0.951,0.951,0.652,0.944,0.770,0.951,0.951,0.662,0.951,0.664,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.654,0.951,0.933,0.951,0.679,0.679,0.951,0.951,0.634,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.634,0.951,0.634,0.679,0.951,0.951,0.634,0.634,0.951,0.951,0.951,0.951,0.657,0.951,0.951,0.634,0.634,0.951,0.951,0.634,0.951,0.951
1070,1070,0.170,0.170,0.141,0.774,0.670,0.119,0.133,0.170,0.170,0.170,0.141,0.170,0.170,0.170,0.116,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.774,0.134,0.852,0.158,0.780,0.150,0.280,0.962,0.170,0.170,0.170,0.170,0.170,0.170,0.112,0.170,0.941,0.170,0.170,0.906,0.905,0.919,0.683,0.170,0.170,0.903,0.576,0.118,0.170,0.170,0.170,0.170,0.172,0.170,0.170,0.170,0.170,0.170,0.170
1071,1071,0.248,0.248,0.854,0.248,0.248,0.908,0.737,0.248,0.248,0.759,0.854,0.248,0.248,0.248,0.754,0.248,0.248,0.248,0.248,0.248,0.248,0.854,0.248,0.248,0.842,0.248,0.736,0.756,0.756,0.854,0.248,0.248,0.248,0.248,0.248,0.248,0.854,0.248,0.854,0.248,0.248,0.710,0.710,0.248,0.248,0.248,0.248,0.248,0.710,0.248,0.248,0.248,0.248,0.248,0.854,0.248,0.248,0.248,0.248,0.248,0.248
1072,1072,0.898,0.898,0.942,0.898,0.898,0.898,0.916,0.898,0.898,0.898,0.943,0.902,0.898,0.898,0.916,0.898,0.898,0.898,0.902,0.898,0.898,0.942,0.898,0.898,0.916,0.898,0.879,0.898,0.916,0.879,0.898,0.902,0.898,0.902,0.898,0.898,0.917,0.898,0.879,0.898,0.898,0.916,0.916,0.916,0.898,0.916,0.898,0.898,0.898,0.916,0.898,0.898,0.898,0.898,0.917,0.898,0.898,0.898,0.898,0.898,0.898
1073,1073,0.989,0.989,0.990,0.989,0.989,0.956,0.989,0.989,0.989,0.989,0.990,0.808,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.981,0.989,0.989,0.989,0.989,0.981,0.731,0.989,0.989,0.731,0.990,0.989,0.672,0.989,0.989,0.989,0.989,0.989,0.989,0.990,0.672,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.672,0.989,0.989,0.642,0.989,0.989,0.989,0.642,0.989,0.989,0.989,0.989,0.989
1074,1074,0.972,0.972,0.875,0.972,0.887,0.957,0.725,0.972,0.972,0.972,0.875,0.972,0.972,0.972,0.792,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.863,0.686,0.972,0.972,0.863,0.863,0.970,0.972,0.972,0.972,0.972,0.972,0.972,0.739,0.972,0.899,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.692,0.972,0.694,0.786,0.694,0.365,0.972,0.972,0.972,0.972
1075,1075,0.960,0.960,0.960,0.960,0.960,0.944,0.858,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.858,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.858,0.960,0.862,0.960,0.960,0.858,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.858,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960
1076,1076,0.951,0.951,0.951,0.951,0.951,0.821,0.693,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.948,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.825,0.951,0.825,0.951,0.825,0.825,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.689,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.784,0.951,0.951,0.951,0.951,0.951,0.951
1077,1077,0.897,0.897,0.721,0.897,0.661,0.897,0.723,0.897,0.897,0.683,0.721,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.721,0.897,0.739,0.871,0.897,0.897,0.744,0.786,0.721,0.897,0.897,0.897,0.897,0.897,0.897,0.573,0.897,0.573,0.897,0.897,0.897,0.786,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.707,0.897,0.897,0.771,0.897,0.707,0.897,0.897,0.897,0.897
1078,1078,0.947,0.947,0.964,0.947,0.947,0.947,0.763,0.947,0.947,0.947,0.964,0.947,0.947,0.947,0.932,0.947,0.947,0.947,0.947,0.947,0.947,0.964,0.947,0.947,0.878,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.684,0.723,0.947,0.947,0.947,0.947,0.878,0.839,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.715,0.713,0.721,0.677,0.691,0.715,0.947,0.947,0.947,0.947
1079,1079,0.812,0.812,0.812,0.812,0.879,0.812,0.724,0.812,0.812,0.712,0.691,0.691,0.812,0.812,0.812,0.812,0.812,0.812,0.703,0.812,0.812,0.812,0.812,0.743,0.812,0.812,0.812,0.744,0.769,0.812,0.812,0.691,0.812,0.691,0.812,0.812,0.563,0.812,0.563,0.812,0.812,0.812,0.595,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.812,0.572,0.703,0.699,0.572,0.812,0.703,0.812,0.812,0.812,0.812
1080,1080,0.986,0.986,0.986,0.986,0.986,0.979,0.763,0.986,0.986,0.986,0.855,0.855,0.986,0.986,0.827,0.986,0.986,0.986,0.855,0.986,0.986,0.986,0.986,0.986,0.986,0.898,0.779,0.986,0.712,0.779,0.986,0.855,0.986,0.855,0.986,0.879,0.630,0.986,0.663,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.761,0.986,0.687,0.617,0.753,0.759,0.986,0.986,0.986,0.986
1081,1081,0.548,0.548,0.900,0.548,0.548,0.648,0.548,0.548,0.548,0.548,0.900,0.552,0.548,0.548,0.520,0.548,0.548,0.548,0.552,0.548,0.548,0.901,0.548,0.548,0.896,0.548,0.561,0.548,0.548,0.896,0.548,0.548,0.548,0.548,0.548,0.548,0.633,0.548,0.896,0.548,0.548,0.754,0.754,0.548,0.548,0.754,0.548,0.548,0.564,0.548,0.574,0.548,0.548,0.548,0.896,0.548,0.548,0.548,0.548,0.548,0.548
1082,1082,0.956,0.956,0.956,0.956,0.851,0.851,0.956,0.956,0.956,0.851,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.859,0.956,0.841,0.956,0.860,0.859,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.912,0.956,0.932,0.956,0.956,0.956,0.857,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.857,0.956,0.956,0.956,0.956,0.956,0.956
1083,1083,0.995,0.995,0.995,0.995,0.995,0.991,0.948,0.995,0.995,0.995,0.953,0.953,0.984,0.983,0.836,0.983,0.995,0.995,0.953,0.995,0.995,0.995,0.995,0.967,0.995,0.967,0.995,0.963,0.944,0.995,0.995,0.684,0.983,0.953,0.803,0.995,0.727,0.983,0.928,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.614,0.859,0.963,0.683,0.614,0.614,0.859,0.995,0.859,0.995
1084,1084,0.995,0.995,0.995,0.969,0.995,0.988,0.932,0.982,0.995,0.995,0.995,0.995,0.995,0.995,0.970,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.982,0.955,0.995,0.955,0.897,0.955,0.955,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.907,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.944,0.995,0.995,0.995,0.932,0.995,0.933,0.946,0.933,0.849,0.995,0.995,0.995,0.995
1085,1085,0.962,0.962,0.962,0.986,0.962,0.986,0.962,0.987,0.986,0.986,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.986,0.962,0.986,0.962,0.962,0.986,0.962,0.962,0.962,0.962,0.962,0.962,0.986,0.962,0.986,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.986,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962
1086,1086,0.991,0.991,0.991,0.991,0.991,0.991,0.803,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.834,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.799,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.799,0.803,0.803,0.799,0.799,0.799,0.991,0.991,0.991,0.991
1087,1087,0.767,0.767,0.941,0.767,0.767,0.986,0.716,0.767,0.767,0.767,0.941,0.767,0.767,0.767,0.885,0.767,0.767,0.767,0.767,0.767,0.767,0.941,0.767,0.767,0.808,0.767,0.653,0.767,0.767,0.712,0.767,0.767,0.767,0.767,0.767,0.767,0.803,0.767,0.889,0.767,0.767,0.767,0.744,0.744,0.767,0.767,0.767,0.767,0.744,0.767,0.909,0.731,0.767,0.712,0.803,0.723,0.731,0.767,0.767,0.767,0.767
1088,1088,0.942,0.942,0.942,0.942,0.942,0.696,0.800,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.939,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.812,0.942,0.809,0.942,0.812,0.813,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.797,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.809,0.942,0.942,0.942,0.942,0.942,0.942
1089,1089,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.922,0.922,0.998,0.998,0.922,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.922,0.922,0.998,0.922,0.998,0.922,0.922,0.998,0.998,0.922,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.922,0.922,0.998,0.998,0.922
1090,1090,0.903,0.903,0.965,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.965,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.965,0.903,0.903,0.965,0.903,0.903,0.903,0.903,0.965,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.965,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903
1091,1091,0.431,0.431,0.982,0.431,0.431,0.975,0.712,0.431,0.431,0.431,0.982,0.431,0.431,0.431,0.679,0.431,0.431,0.431,0.431,0.431,0.431,0.982,0.431,0.431,0.801,0.431,0.869,0.431,0.431,0.949,0.431,0.431,0.431,0.431,0.431,0.431,0.797,0.431,0.949,0.431,0.431,0.431,0.736,0.736,0.431,0.737,0.431,0.431,0.731,0.737,0.722,0.695,0.737,0.431,0.797,0.695,0.707,0.431,0.431,0.431,0.431
1092,1092,0.919,0.919,0.978,0.910,0.919,0.919,0.913,0.876,0.919,0.919,0.978,0.919,0.919,0.919,0.876,0.919,0.919,0.919,0.919,0.919,0.919,0.984,0.876,0.919,0.978,0.919,0.892,0.919,0.807,0.978,0.919,0.919,0.919,0.919,0.919,0.919,0.881,0.919,0.919,0.919,0.919,0.984,0.981,0.919,0.919,0.984,0.919,0.885,0.919,0.861,0.919,0.886,0.562,0.892,0.885,0.892,0.886,0.919,0.919,0.919,0.919
1093,1093,0.958,0.958,0.958,0.958,0.958,0.857,0.844,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.840,0.958,0.840,0.958,0.958,0.840,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.927,0.958,0.927,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.840,0.958,0.958,0.958,0.958,0.958,0.958
1094,1094,0.871,0.871,0.947,0.871,0.884,0.871,0.672,0.871,0.945,0.871,0.947,0.871,0.871,0.871,0.820,0.871,0.871,0.871,0.871,0.871,0.871,0.945,0.871,0.693,0.941,0.871,0.871,0.693,0.693,0.940,0.871,0.871,0.871,0.871,0.871,0.871,0.836,0.871,0.941,0.871,0.871,0.884,0.693,0.871,0.871,0.871,0.871,0.871,0.871,0.871,0.871,0.688,0.728,0.884,0.783,0.871,0.744,0.871,0.871,0.871,0.871
1095,1095,0.929,0.929,0.783,0.929,0.638,0.643,0.929,0.929,0.929,0.638,0.783,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.796,0.929,0.929,0.929,0.796,0.804,0.808,0.929,0.796,0.811,0.783,0.929,0.929,0.929,0.929,0.929,0.929,0.928,0.929,0.919,0.929,0.929,0.929,0.811,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.789,0.929,0.929,0.929,0.929,0.929,0.929
1096,1096,0.957,0.957,0.979,0.957,0.957,0.968,0.598,0.957,0.956,0.957,0.979,0.957,0.957,0.957,0.923,0.957,0.957,0.957,0.957,0.957,0.957,0.937,0.957,0.957,0.916,0.957,0.525,0.957,0.957,0.828,0.957,0.957,0.957,0.957,0.957,0.957,0.708,0.957,0.828,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.909,0.957,0.957,0.957,0.594,0.957,0.600,0.708,0.536,0.594,0.957,0.957,0.957,0.957
1097,1097,0.969,0.969,0.969,0.969,0.969,0.933,0.780,0.969,0.969,0.782,0.822,0.822,0.969,0.969,0.771,0.969,0.969,0.969,0.822,0.969,0.969,0.969,0.969,0.745,0.969,0.865,0.969,0.748,0.745,0.969,0.969,0.822,0.969,0.822,0.969,0.740,0.597,0.969,0.746,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.744,0.745,0.704,0.637,0.744,0.744,0.969,0.969,0.969,0.969
1098,1098,0.377,0.377,0.377,0.943,0.896,0.377,0.161,0.377,0.377,0.331,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.938,0.946,0.377,0.377,0.943,0.953,0.953,0.377,0.377,0.377,0.377,0.377,0.377,0.167,0.377,0.377,0.377,0.377,0.377,0.953,0.953,0.944,0.944,0.377,0.939,0.944,0.946,0.377,0.377,0.939,0.908,0.939,0.377,0.939,0.377,0.377,0.377,0.377,0.377
1099,1099,0.955,0.955,0.955,0.955,0.866,0.866,0.955,0.955,0.955,0.866,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.863,0.861,0.955,0.863,0.861,0.955,0.955,0.955,0.955,0.955,0.955,0.861,0.955,0.861,0.955,0.955,0.955,0.861,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.955,0.861,0.955,0.955,0.955,0.955,0.955,0.955
1100,1100,0.907,0.907,0.792,0.907,0.907,0.907,0.691,0.907,0.907,0.907,0.660,0.730,0.907,0.907,0.559,0.907,0.907,0.907,0.730,0.907,0.907,0.907,0.907,0.907,0.790,0.907,0.980,0.907,0.793,0.790,0.907,0.730,0.907,0.730,0.907,0.907,0.817,0.907,0.738,0.907,0.907,0.907,0.793,0.907,0.907,0.907,0.907,0.907,0.907,0.789,0.907,0.907,0.907,0.907,0.738,0.907,0.907,0.907,0.907,0.907,0.907
1101,1101,0.899,0.899,0.861,0.899,0.899,0.899,0.899,0.899,0.899,0.758,0.861,0.899,0.899,0.899,0.854,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.828,0.899,0.854,0.758,0.899,0.857,0.899,0.899,0.899,0.899,0.899,0.899,0.955,0.899,0.879,0.899,0.899,0.899,0.834,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.879,0.899,0.899,0.899,0.899,0.899,0.899
1102,1102,0.089,0.845,0.114,0.953,0.118,0.151,0.940,0.941,0.089,0.118,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.114,0.914,0.940,0.161,0.453,0.928,0.940,0.940,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.932,0.089,0.089,0.089,0.089,0.939,0.940,0.929,0.930,0.927,0.932,0.929,0.930,0.929,0.089,0.089,0.089,0.089,0.386,0.930,0.089,0.089,0.089,0.089,0.089
1103,1103,0.995,0.995,0.995,0.995,0.995,0.994,0.977,0.995,0.995,0.879,0.995,0.851,0.991,0.995,0.992,0.991,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.808,0.995,0.962,0.995,0.790,0.808,0.995,0.995,0.617,0.991,0.995,0.617,0.780,0.617,0.991,0.617,0.778,0.974,0.995,0.995,0.995,0.995,0.791,0.995,0.995,0.995,0.995,0.995,0.607,0.961,0.995,0.633,0.774,0.607,0.617,0.995,0.995,0.974
1104,1104,0.056,0.834,0.105,0.918,0.056,0.069,0.902,0.929,0.056,0.056,0.256,0.191,0.056,0.056,0.192,0.056,0.056,0.056,0.191,0.056,0.056,0.114,0.897,0.921,0.362,0.412,0.724,0.921,0.921,0.257,0.056,0.191,0.056,0.191,0.056,0.056,0.723,0.056,0.256,0.056,0.056,0.921,0.931,0.905,0.902,0.900,0.914,0.905,0.902,0.905,0.056,0.056,0.056,0.056,0.256,0.902,0.056,0.056,0.056,0.056,0.056
1105,1105,0.454,0.454,0.844,0.454,0.454,0.888,0.816,0.454,0.454,0.454,0.844,0.454,0.454,0.454,0.693,0.454,0.454,0.454,0.454,0.454,0.454,0.844,0.454,0.454,0.844,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.766,0.454,0.759,0.454,0.454,0.816,0.816,0.513,0.454,0.454,0.454,0.454,0.513,0.844,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454
1106,1106,0.560,0.916,0.613,0.903,0.560,0.560,0.176,0.560,0.560,0.560,0.613,0.560,0.560,0.560,0.170,0.560,0.560,0.560,0.560,0.560,0.560,0.560,0.916,0.560,0.246,0.560,0.560,0.897,0.560,0.314,0.560,0.560,0.560,0.560,0.560,0.560,0.202,0.560,0.629,0.560,0.560,0.916,0.916,0.560,0.914,0.897,0.873,0.560,0.914,0.560,0.560,0.176,0.560,0.179,0.532,0.179,0.125,0.560,0.560,0.560,0.560
1107,1107,0.990,0.990,0.994,0.990,0.990,0.984,0.937,0.990,0.990,0.990,0.994,0.947,0.925,0.947,0.885,0.947,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.950,0.964,0.949,0.990,0.911,0.950,0.989,0.990,0.754,0.947,0.990,0.849,0.990,0.753,0.947,0.989,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.741,0.990,0.990,0.787,0.905,0.723,0.754,0.990,0.990,0.990
