,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
2616,2616,0.393,0.145,0.157,0.076,0.499,0.069,0.393,0.145,0.393,0.157,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.047,0.393,0.157,0.054,0.010,0.393,0.076,0.393,0.157,0.089,0.157,0.054,0.055,0.140,0.393,0.055,0.393,0.393,0.047,0.393,0.393,0.393,0.096,0.010,0.096,0.017,0.010,0.017,0.054,0.017,0.393,0.096,0.393,0.055,0.089,0.393,0.047,0.393,0.393,0.393,0.393,0.393
2617,2617,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.052,0.124,0.052,0.024,0.024,0.051,0.024,0.024,0.051,0.051,0.024,0.124,0.051,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.051,0.024,0.052,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.024,0.051,0.024,0.024,0.024,0.024,0.024,0.024,0.024
2618,2618,0.797,0.797,0.797,0.797,0.797,0.797,0.286,0.797,0.797,0.150,0.797,0.797,0.367,0.797,0.797,0.367,0.797,0.144,0.797,0.090,0.797,0.797,0.797,0.797,0.797,0.797,0.140,0.797,0.797,0.129,0.076,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.060,0.797,0.797,0.797,0.060,0.797,0.090,0.797,0.797,0.076,0.797,0.060,0.797,0.090,0.797,0.797,0.797,0.797,0.797
2619,2619,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.174,0.045,0.226,0.226,0.179,0.226,0.226,0.179,0.226,0.226,0.174,0.022,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.045,0.025,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.044,0.226,0.226,0.226,0.044,0.025,0.226,0.226,0.025,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226
2620,2620,0.123,0.050,0.066,0.021,0.472,0.074,0.123,0.067,0.123,0.052,0.123,0.123,0.123,0.123,0.123,0.123,0.094,0.123,0.123,0.045,0.123,0.066,0.037,0.037,0.123,0.021,0.123,0.060,0.226,0.060,0.037,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.037,0.037,0.037,0.067,0.066,0.037,0.037,0.037,0.123,0.037,0.293,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123
2621,2621,0.944,0.944,0.944,0.944,0.813,0.806,0.944,0.944,0.944,0.944,0.944,0.253,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.668,0.944,0.944,0.759,0.944,0.944,0.944,0.944,0.944,0.773,0.759,0.944,0.780,0.944,0.944,0.944,0.944,0.944,0.759,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.773,0.944,0.944,0.944,0.944,0.780,0.944,0.668,0.759,0.944,0.944,0.944,0.668,0.944,0.944
2622,2622,0.246,0.246,0.246,0.246,0.021,0.174,0.246,0.246,0.038,0.138,0.246,0.246,0.246,0.118,0.246,0.118,0.246,0.246,0.118,0.812,0.246,0.036,0.036,0.105,0.246,0.246,0.246,0.136,0.021,0.021,0.021,0.246,0.246,0.118,0.246,0.246,0.246,0.246,0.246,0.246,0.118,0.021,0.246,0.246,0.021,0.021,0.021,0.246,0.021,0.246,0.021,0.246,0.246,0.246,0.246,0.246,0.246,0.246,0.036,0.246,0.246
2623,2623,0.898,0.898,0.898,0.898,0.831,0.782,0.453,0.898,0.898,0.898,0.898,0.433,0.881,0.746,0.746,0.881,0.433,0.382,0.898,0.294,0.898,0.898,0.639,0.898,0.525,0.898,0.898,0.898,0.719,0.135,0.382,0.573,0.751,0.898,0.898,0.898,0.898,0.668,0.898,0.898,0.898,0.898,0.898,0.898,0.525,0.229,0.841,0.898,0.898,0.263,0.898,0.286,0.751,0.109,0.692,0.136,0.694,0.898,0.637,0.898,0.898
2624,2624,0.675,0.675,0.675,0.620,0.814,0.831,0.675,0.675,0.675,0.675,0.675,0.620,0.675,0.675,0.675,0.675,0.620,0.675,0.675,0.380,0.675,0.675,0.772,0.620,0.842,0.675,0.675,0.675,0.683,0.683,0.675,0.842,0.620,0.675,0.675,0.675,0.675,0.683,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.683,0.780,0.675,0.675,0.675,0.675,0.675,0.789,0.683,0.675,0.789,0.675,0.675,0.683,0.675,0.675
2625,2625,0.206,0.206,0.206,0.206,0.296,0.197,0.206,0.198,0.206,0.198,0.206,0.206,0.190,0.206,0.206,0.190,0.190,0.206,0.206,0.114,0.206,0.206,0.206,0.173,0.206,0.206,0.206,0.190,0.114,0.198,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.173,0.206,0.206,0.206,0.185,0.185,0.185,0.114,0.185,0.114,0.185,0.114,0.185,0.185,0.185,0.206,0.185,0.206,0.206,0.206,0.206,0.206,0.206,0.206
2626,2626,0.211,0.211,0.147,0.211,0.286,0.497,0.309,0.211,0.211,0.147,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.565,0.211,0.388,0.093,0.093,0.211,0.211,0.211,0.211,0.388,0.093,0.093,0.211,0.211,0.211,0.211,0.211,0.211,0.388,0.211,0.211,0.211,0.388,0.211,0.211,0.211,0.211,0.093,0.211,0.149,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211
2627,2627,0.735,0.735,0.280,0.735,0.857,0.381,0.361,0.735,0.735,0.280,0.735,0.435,0.735,0.735,0.735,0.735,0.343,0.735,0.735,0.454,0.735,0.055,0.084,0.268,0.735,0.735,0.735,0.735,0.368,0.084,0.055,0.154,0.735,0.735,0.735,0.735,0.735,0.095,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.055,0.735,0.048,0.735,0.735,0.080,0.735,0.048,0.683,0.735,0.683,0.735,0.048,0.735,0.735
2628,2628,0.155,0.040,0.075,0.017,0.415,0.166,0.155,0.040,0.155,0.075,0.155,0.196,0.155,0.155,0.155,0.155,0.196,0.155,0.155,0.112,0.155,0.075,0.066,0.066,0.155,0.017,0.155,0.075,0.525,0.075,0.066,0.155,0.155,0.155,0.155,0.155,0.155,0.112,0.155,0.155,0.155,0.077,0.062,0.077,0.155,0.075,0.052,0.062,0.075,0.155,0.077,0.196,0.155,0.155,0.092,0.155,0.155,0.155,0.155,0.155,0.155
2629,2629,0.805,0.805,0.805,0.805,0.079,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.079,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.079,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.079,0.805,0.805,0.805,0.805,0.805,0.805,0.079,0.805,0.805,0.805,0.805,0.805,0.805,0.805
2630,2630,0.049,0.036,0.108,0.015,0.402,0.122,0.146,0.036,0.049,0.075,0.049,0.016,0.076,0.049,0.049,0.076,0.049,0.049,0.049,0.061,0.049,0.075,0.055,0.090,0.049,0.015,0.049,0.015,0.020,0.023,0.011,0.049,0.049,0.049,0.049,0.049,0.049,0.027,0.049,0.049,0.049,0.027,0.027,0.027,0.049,0.022,0.101,0.027,0.055,0.049,0.027,0.070,0.049,0.022,0.045,0.049,0.049,0.049,0.027,0.049,0.049
2631,2631,0.163,0.034,0.229,0.163,0.059,0.059,0.213,0.163,0.034,0.162,0.034,0.163,0.292,0.163,0.163,0.163,0.163,0.163,0.163,0.105,0.163,0.159,0.159,0.123,0.141,0.163,0.235,0.135,0.073,0.041,0.175,0.112,0.054,0.163,0.112,0.163,0.163,0.073,0.163,0.163,0.163,0.025,0.047,0.096,0.154,0.015,0.090,0.084,0.125,0.227,0.031,0.163,0.026,0.128,0.163,0.029,0.163,0.163,0.097,0.163,0.163
2632,2632,0.904,0.904,0.904,0.829,0.856,0.787,0.904,0.904,0.904,0.904,0.904,0.849,0.751,0.900,0.900,0.751,0.784,0.904,0.904,0.878,0.904,0.904,0.904,0.794,0.904,0.904,0.904,0.904,0.702,0.904,0.904,0.849,0.904,0.904,0.904,0.904,0.904,0.702,0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.892,0.904,0.904,0.904,0.904,0.894,0.904,0.702,0.822,0.904,0.847,0.904,0.702,0.904,0.904
2633,2633,0.347,0.089,0.175,0.119,0.720,0.565,0.347,0.089,0.347,0.175,0.347,0.137,0.192,0.347,0.347,0.347,0.347,0.347,0.347,0.108,0.347,0.091,0.046,0.164,0.347,0.119,0.347,0.175,0.490,0.046,0.091,0.498,0.192,0.347,0.137,0.347,0.347,0.071,0.347,0.347,0.347,0.046,0.091,0.046,0.074,0.046,0.074,0.091,0.046,0.347,0.046,0.347,0.498,0.046,0.347,0.071,0.498,0.347,0.046,0.347,0.347
2634,2634,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.892,0.792,0.995,0.995,0.826,0.995,0.995,0.995,0.792,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.892,0.894,0.995,0.892,0.995,0.995,0.890,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.792,0.888,0.995,0.890,0.888,0.890,0.890,0.995,0.995,0.995
2635,2635,0.054,0.054,0.054,0.054,0.095,0.259,0.054,0.054,0.140,0.147,0.054,0.054,0.054,0.054,0.054,0.054,0.032,0.054,0.054,0.626,0.054,0.095,0.095,0.151,0.054,0.054,0.054,0.203,0.242,0.095,0.095,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.095,0.095,0.133,0.095,0.095,0.095,0.133,0.095,0.054,0.095,0.130,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054
2636,2636,0.411,0.411,0.235,0.252,0.215,0.229,0.411,0.411,0.411,0.411,0.411,0.282,0.419,0.216,0.216,0.419,0.239,0.411,0.411,0.171,0.411,0.411,0.228,0.192,0.142,0.411,0.411,0.411,0.172,0.123,0.411,0.268,0.411,0.411,0.411,0.411,0.411,0.106,0.411,0.411,0.411,0.230,0.411,0.230,0.360,0.222,0.411,0.230,0.309,0.411,0.230,0.202,0.411,0.360,0.312,0.209,0.142,0.411,0.189,0.411,0.411
2637,2637,0.821,0.821,0.821,0.821,0.808,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.770,0.821,0.821,0.821,0.821,0.821,0.821,0.666,0.821,0.821,0.821,0.275,0.821,0.821,0.821,0.821,0.767,0.821,0.821,0.821,0.666,0.821,0.821,0.821,0.821,0.666,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.666,0.821,0.821,0.821,0.666,0.821,0.821,0.666,0.821,0.821,0.821,0.666,0.821
2638,2638,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.122,0.488,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.083,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.083,0.861,0.861,0.861,0.083,0.083,0.861,0.861,0.083,0.861,0.861,0.861,0.861,0.861,0.083,0.083,0.083,0.861,0.861,0.861,0.861,0.861,0.083,0.861
2639,2639,0.466,0.466,0.466,0.268,0.401,0.466,0.466,0.466,0.466,0.466,0.466,0.850,0.824,0.466,0.466,0.352,0.851,0.466,0.466,0.709,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.804,0.466,0.466,0.466,0.841,0.466,0.466,0.466,0.466,0.881,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.807,0.466,0.848,0.466,0.466,0.813,0.841,0.466,0.466,0.841,0.466,0.466,0.466,0.466,0.466
2640,2640,0.735,0.735,0.212,0.735,0.316,0.735,0.735,0.735,0.288,0.212,0.735,0.448,0.735,0.288,0.735,0.288,0.735,0.735,0.107,0.017,0.735,0.062,0.051,0.149,0.212,0.735,0.735,0.735,0.153,0.051,0.062,0.212,0.735,0.288,0.735,0.735,0.735,0.020,0.735,0.127,0.288,0.015,0.183,0.735,0.020,0.015,0.149,0.735,0.051,0.735,0.051,0.039,0.039,0.039,0.735,0.735,0.735,0.735,0.214,0.037,0.735
2641,2641,0.057,0.057,0.102,0.057,0.038,0.076,0.034,0.057,0.065,0.104,0.057,0.131,0.057,0.057,0.057,0.057,0.220,0.057,0.057,0.026,0.057,0.076,0.089,0.057,0.068,0.057,0.057,0.050,0.337,0.052,0.076,0.050,0.057,0.057,0.057,0.057,0.057,0.034,0.057,0.057,0.057,0.068,0.057,0.076,0.057,0.101,0.057,0.057,0.104,0.057,0.076,0.032,0.057,0.498,0.084,0.057,0.057,0.057,0.059,0.057,0.057
2642,2642,0.028,0.012,0.101,0.028,0.043,0.101,0.129,0.012,0.028,0.100,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.050,0.028,0.047,0.047,0.018,0.028,0.028,0.028,0.028,0.042,0.047,0.047,0.028,0.028,0.028,0.028,0.028,0.028,0.043,0.028,0.028,0.028,0.047,0.093,0.072,0.047,0.028,0.093,0.036,0.047,0.072,0.047,0.028,0.028,0.028,0.028,0.066,0.028,0.028,0.028,0.028,0.028
2643,2643,0.045,0.005,0.125,0.045,0.043,0.045,0.293,0.045,0.005,0.124,0.005,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.279,0.045,0.026,0.075,0.095,0.045,0.045,0.045,0.025,0.022,0.075,0.049,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.026,0.045,0.060,0.045,0.026,0.095,0.075,0.049,0.081,0.049,0.045,0.045,0.045,0.045,0.098,0.045,0.045,0.045,0.045,0.045
2644,2644,0.047,0.043,0.047,0.047,0.047,0.047,0.047,0.047,0.083,0.047,0.083,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.043,0.047,0.047,0.047,0.047,0.047,0.197,0.043,0.043,0.047,0.043,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.043,0.047,0.043,0.047,0.047,0.047,0.083,0.047,0.047,0.047,0.043,0.047,0.047,0.047,0.047,0.047
2645,2645,0.349,0.349,0.167,0.349,0.573,0.387,0.349,0.349,0.349,0.166,0.349,0.193,0.282,0.349,0.349,0.349,0.376,0.172,0.349,0.062,0.349,0.200,0.192,0.441,0.387,0.349,0.349,0.349,0.349,0.090,0.108,0.410,0.282,0.349,0.280,0.349,0.349,0.071,0.349,0.349,0.349,0.092,0.204,0.204,0.204,0.092,0.204,0.204,0.099,0.217,0.164,0.233,0.259,0.259,0.349,0.051,0.384,0.349,0.084,0.349,0.349
2646,2646,0.020,0.020,0.020,0.020,0.080,0.020,0.020,0.020,0.144,0.139,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.613,0.020,0.080,0.130,0.130,0.020,0.020,0.020,0.131,0.080,0.080,0.080,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.142,0.020,0.142,0.080,0.142,0.080,0.020,0.080,0.020,0.080,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020
2647,2647,0.505,0.505,0.505,0.806,0.282,0.171,0.505,0.505,0.259,0.335,0.505,0.223,0.342,0.550,0.569,0.342,0.807,0.505,0.505,0.757,0.505,0.145,0.216,0.513,0.349,0.505,0.505,0.335,0.132,0.285,0.145,0.830,0.258,0.505,0.505,0.505,0.505,0.094,0.505,0.505,0.505,0.298,0.455,0.313,0.165,0.256,0.318,0.201,0.274,0.505,0.313,0.489,0.340,0.140,0.170,0.211,0.739,0.505,0.095,0.505,0.422
2648,2648,0.918,0.385,0.918,0.918,0.043,0.918,0.314,0.918,0.384,0.292,0.918,0.509,0.518,0.918,0.918,0.918,0.918,0.918,0.918,0.193,0.918,0.167,0.167,0.043,0.918,0.918,0.918,0.313,0.492,0.167,0.073,0.509,0.518,0.918,0.509,0.918,0.918,0.496,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.031,0.918,0.046,0.918,0.918,0.918,0.496,0.496,0.046,0.492,0.496,0.918,0.918,0.918,0.918
2649,2649,0.710,0.710,0.710,0.710,0.607,0.710,0.180,0.710,0.710,0.112,0.710,0.313,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.084,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.094,0.045,0.710,0.489,0.710,0.710,0.710,0.710,0.112,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.045,0.710,0.710,0.077,0.710,0.710,0.045,0.073,0.710,0.710,0.710,0.710,0.710
2650,2650,0.116,0.116,0.114,0.116,0.286,0.116,0.207,0.116,0.116,0.114,0.116,0.371,0.116,0.116,0.116,0.116,0.371,0.116,0.116,0.376,0.116,0.116,0.116,0.051,0.116,0.116,0.118,0.116,0.430,0.114,0.102,0.116,0.116,0.116,0.116,0.116,0.116,0.376,0.116,0.116,0.116,0.116,0.102,0.116,0.047,0.114,0.051,0.116,0.047,0.102,0.116,0.371,0.116,0.116,0.376,0.116,0.116,0.116,0.116,0.116,0.116
2651,2651,0.073,0.015,0.073,0.007,0.388,0.073,0.126,0.015,0.073,0.073,0.073,0.014,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.083,0.073,0.038,0.082,0.082,0.073,0.007,0.073,0.038,0.073,0.048,0.048,0.073,0.073,0.073,0.073,0.073,0.073,0.049,0.073,0.073,0.073,0.033,0.033,0.033,0.073,0.038,0.073,0.033,0.048,0.073,0.033,0.049,0.073,0.073,0.049,0.073,0.073,0.073,0.073,0.073,0.073
2652,2652,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.265,0.242,0.242,0.242,0.201,0.242,0.242,0.201,0.242,0.242,0.115,0.115,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.142,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.142,0.242,0.242,0.242,0.115,0.115,0.115,0.242,0.115,0.242,0.115,0.242,0.242,0.242,0.115,0.115,0.115,0.242,0.242,0.242,0.242,0.242,0.115,0.242
2653,2653,0.039,0.039,0.123,0.039,0.331,0.526,0.221,0.039,0.039,0.123,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.236,0.039,0.039,0.073,0.056,0.282,0.039,0.110,0.039,0.377,0.048,0.056,0.282,0.039,0.039,0.039,0.039,0.039,0.331,0.039,0.039,0.039,0.331,0.122,0.039,0.122,0.048,0.048,0.039,0.081,0.122,0.078,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039
2654,2654,0.303,0.303,0.303,0.761,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.761,0.303,0.303,0.303,0.303,0.761,0.303,0.303,0.659,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.659,0.303,0.303,0.303,0.336,0.303,0.303,0.303,0.303,0.659,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.659,0.303,0.303,0.659,0.659,0.303,0.303,0.659,0.303,0.303,0.303,0.303,0.303
2655,2655,0.230,0.230,0.046,0.230,0.759,0.797,0.230,0.230,0.010,0.046,0.230,0.137,0.285,0.230,0.230,0.285,0.285,0.230,0.230,0.519,0.230,0.230,0.051,0.051,0.837,0.230,0.230,0.038,0.751,0.751,0.039,0.230,0.230,0.230,0.230,0.230,0.230,0.042,0.230,0.230,0.230,0.751,0.788,0.230,0.046,0.751,0.048,0.230,0.041,0.230,0.230,0.034,0.230,0.230,0.038,0.230,0.230,0.230,0.230,0.230,0.230
2656,2656,0.063,0.118,0.063,0.068,0.063,0.063,0.063,0.054,0.136,0.063,0.063,0.068,0.063,0.063,0.063,0.063,0.068,0.090,0.063,0.041,0.063,0.063,0.063,0.063,0.063,0.118,0.085,0.085,0.068,0.085,0.085,0.063,0.068,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.136,0.063,0.063,0.063,0.085,0.063,0.085,0.046,0.063,0.063,0.046,0.068,0.063,0.046,0.068,0.063,0.063,0.046,0.063,0.063
2657,2657,0.922,0.922,0.077,0.922,0.922,0.051,0.922,0.033,0.922,0.043,0.922,0.302,0.922,0.922,0.922,0.922,0.033,0.197,0.033,0.908,0.922,0.075,0.043,0.922,0.043,0.922,0.922,0.056,0.922,0.043,0.075,0.057,0.922,0.056,0.922,0.922,0.018,0.057,0.056,0.922,0.018,0.922,0.922,0.922,0.057,0.922,0.922,0.922,0.057,0.922,0.922,0.075,0.922,0.057,0.057,0.043,0.922,0.922,0.043,0.922,0.922
2658,2658,0.227,0.227,0.227,0.227,0.824,0.811,0.227,0.227,0.227,0.227,0.227,0.064,0.212,0.227,0.227,0.212,0.227,0.227,0.227,0.671,0.227,0.689,0.696,0.794,0.807,0.227,0.227,0.227,0.795,0.696,0.689,0.311,0.227,0.227,0.227,0.227,0.227,0.781,0.227,0.227,0.227,0.696,0.846,0.227,0.807,0.696,0.846,0.781,0.227,0.227,0.807,0.349,0.227,0.412,0.316,0.227,0.227,0.227,0.333,0.227,0.227
2659,2659,0.670,0.670,0.670,0.670,0.777,0.868,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.777,0.670,0.856,0.856,0.856,0.670,0.670,0.670,0.670,0.777,0.856,0.856,0.670,0.670,0.670,0.670,0.670,0.670,0.856,0.670,0.670,0.670,0.777,0.670,0.670,0.670,0.670,0.777,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670,0.670
2660,2660,0.566,0.566,0.185,0.023,0.179,0.127,0.188,0.566,0.566,0.185,0.566,0.239,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.555,0.566,0.566,0.152,0.019,0.566,0.566,0.566,0.566,0.021,0.017,0.011,0.023,0.566,0.566,0.566,0.566,0.566,0.011,0.566,0.566,0.566,0.566,0.020,0.566,0.566,0.020,0.021,0.566,0.011,0.566,0.566,0.135,0.566,0.021,0.011,0.020,0.020,0.566,0.021,0.566,0.566
2661,2661,0.882,0.882,0.882,0.882,0.458,0.458,0.394,0.882,0.882,0.882,0.882,0.882,0.882,0.458,0.458,0.882,0.882,0.140,0.882,0.458,0.882,0.882,0.882,0.882,0.882,0.882,0.155,0.882,0.882,0.140,0.140,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.074,0.882,0.882,0.882,0.074,0.882,0.882,0.882,0.882,0.074,0.882,0.074,0.882,0.882,0.882,0.882,0.882,0.882,0.882
2662,2662,0.097,0.097,0.097,0.248,0.351,0.354,0.097,0.097,0.097,0.097,0.097,0.248,0.191,0.097,0.097,0.191,0.248,0.097,0.097,0.686,0.097,0.249,0.814,0.580,0.859,0.097,0.097,0.097,0.812,0.802,0.249,0.354,0.258,0.097,0.097,0.097,0.097,0.824,0.097,0.097,0.097,0.710,0.232,0.097,0.260,0.710,0.814,0.097,0.260,0.097,0.259,0.191,0.291,0.259,0.097,0.111,0.097,0.097,0.097,0.291,0.097
2663,2663,0.757,0.757,0.757,0.731,0.739,0.753,0.757,0.757,0.757,0.054,0.757,0.807,0.346,0.757,0.757,0.346,0.731,0.757,0.128,0.115,0.128,0.026,0.023,0.034,0.757,0.757,0.757,0.757,0.012,0.025,0.019,0.757,0.235,0.757,0.757,0.757,0.757,0.021,0.757,0.048,0.757,0.757,0.757,0.757,0.757,0.757,0.667,0.757,0.036,0.757,0.757,0.046,0.032,0.045,0.025,0.032,0.757,0.757,0.025,0.757,0.757
2664,2664,0.915,0.915,0.915,0.769,0.805,0.915,0.915,0.915,0.915,0.915,0.915,0.769,0.915,0.915,0.915,0.915,0.769,0.915,0.915,0.667,0.915,0.915,0.915,0.769,0.915,0.915,0.915,0.915,0.667,0.915,0.915,0.915,0.769,0.915,0.915,0.915,0.915,0.667,0.915,0.915,0.915,0.915,0.667,0.915,0.915,0.915,0.667,0.915,0.915,0.915,0.915,0.915,0.667,0.915,0.915,0.769,0.915,0.915,0.915,0.915,0.915
2665,2665,0.138,0.138,0.138,0.192,0.503,0.927,0.138,0.138,0.138,0.138,0.138,0.241,0.454,0.138,0.138,0.454,0.251,0.138,0.138,0.688,0.138,0.821,0.773,0.754,0.784,0.138,0.138,0.138,0.807,0.747,0.821,0.409,0.138,0.138,0.138,0.138,0.138,0.795,0.138,0.138,0.138,0.807,0.787,0.342,0.138,0.807,0.747,0.342,0.138,0.138,0.342,0.214,0.138,0.354,0.266,0.138,0.239,0.138,0.401,0.138,0.138
2666,2666,0.813,0.813,0.813,0.813,0.620,0.810,0.813,0.813,0.813,0.813,0.813,0.513,0.427,0.813,0.813,0.813,0.715,0.813,0.813,0.507,0.813,0.813,0.811,0.813,0.813,0.813,0.813,0.813,0.812,0.644,0.813,0.815,0.813,0.813,0.813,0.813,0.813,0.792,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.656,0.646,0.813,0.813,0.813,0.813,0.646,0.813,0.562,0.811,0.813,0.642,0.813,0.838,0.813,0.701
2667,2667,0.653,0.653,0.130,0.653,0.237,0.691,0.209,0.653,0.653,0.130,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.338,0.653,0.074,0.074,0.127,0.653,0.653,0.653,0.653,0.642,0.074,0.074,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.119,0.653,0.074,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653
2668,2668,0.635,0.635,0.296,0.635,0.630,0.732,0.635,0.635,0.635,0.285,0.635,0.094,0.635,0.635,0.635,0.635,0.635,0.272,0.635,0.704,0.635,0.359,0.140,0.103,0.481,0.635,0.635,0.635,0.626,0.053,0.115,0.481,0.635,0.635,0.635,0.635,0.635,0.618,0.635,0.635,0.635,0.635,0.635,0.635,0.111,0.103,0.318,0.635,0.103,0.635,0.103,0.245,0.635,0.673,0.638,0.635,0.136,0.635,0.618,0.635,0.635
2669,2669,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.868,0.877,0.950,0.950,0.877,0.881,0.950,0.950,0.832,0.950,0.950,0.950,0.950,0.707,0.950,0.950,0.950,0.950,0.707,0.950,0.877,0.950,0.950,0.950,0.950,0.950,0.856,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.950,0.840,0.950,0.897,0.844,0.950,0.868,0.950,0.834,0.950,0.950
2670,2670,0.061,0.025,0.089,0.025,0.686,0.156,0.061,0.025,0.061,0.089,0.061,0.014,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.145,0.061,0.100,0.075,0.080,0.075,0.025,0.061,0.089,0.405,0.049,0.100,0.516,0.061,0.061,0.061,0.061,0.061,0.494,0.061,0.061,0.061,0.049,0.049,0.073,0.073,0.049,0.049,0.100,0.073,0.061,0.073,0.061,0.061,0.154,0.061,0.061,0.073,0.061,0.075,0.061,0.061
