,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
2141,2141,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.585,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.348,0.755,0.755,0.046,0.755,0.755,0.755,0.755,0.755,0.755
2142,2142,0.056,0.056,0.056,0.056,0.056,0.121,0.324,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.121,0.056,0.056,0.481,0.874,0.056,0.056,0.056,0.121,0.121,0.056,0.056,0.056,0.056,0.056,0.056,0.121,0.056,0.056,0.056,0.056,0.056,0.874,0.226,0.056,0.056,0.226,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
2143,2143,0.672,0.672,0.672,0.672,0.672,0.303,0.192,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.405,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.490,0.672,0.672,0.672,0.672,0.587,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.122,0.490,0.672,0.093,0.490,0.672,0.672,0.672,0.672,0.672
2144,2144,0.007,0.021,0.007,0.007,0.021,0.007,0.080,0.007,0.007,0.007,0.021,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.003,0.007,0.021,0.329,0.229,0.162,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.002,0.068,0.024,0.029,0.003,0.154,0.007,0.046,0.007,0.002,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
2145,2145,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.611,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.770,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.923,0.795,0.795,0.795,0.795,0.611,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.917,0.923,0.795,0.611,0.788,0.795,0.795,0.795,0.795,0.795
2146,2146,0.352,0.738,0.142,0.352,0.738,0.352,0.317,0.352,0.352,0.352,0.738,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.206,0.352,0.024,0.352,0.738,0.347,0.352,0.080,0.352,0.352,0.352,0.352,0.352,0.206,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.023,0.091,0.352,0.045,0.045,0.738,0.348,0.352,0.352,0.091,0.352,0.352,0.352,0.352,0.206,0.352,0.352,0.352,0.352,0.352
2147,2147,0.154,0.154,0.154,0.154,0.154,0.555,0.695,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.344,0.154,0.154,0.344,0.154,0.154,0.154,0.154,0.555,0.344,0.154,0.154,0.154,0.154,0.154,0.154,0.339,0.154,0.154,0.154,0.154,0.370,0.555,0.154,0.154,0.555,0.295,0.154,0.154,0.154,0.154,0.154,0.228,0.154,0.154,0.154,0.154,0.034,0.154,0.154
2148,2148,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.782,0.896,0.896,0.896,0.896,0.896,0.896,0.785,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.945,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.771,0.896,0.857,0.945,0.896,0.896,0.589,0.896,0.896,0.896,0.896,0.896
2149,2149,0.212,0.212,0.322,0.212,0.212,0.636,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.301,0.212,0.246,0.212,0.212,0.268,0.907,0.212,0.212,0.212,0.212,0.268,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.229,0.907,0.212,0.212,0.907,0.212,0.249,0.212,0.301,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212
2150,2150,0.021,0.021,0.009,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.082,0.021,0.044,0.021,0.021,0.021,0.039,0.189,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.154,0.039,0.039,0.021,0.168,0.021,0.021,0.021,0.021,0.036,0.021,0.021,0.021,0.021,0.021,0.021,0.012,0.021,0.021
2151,2151,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.176,0.199,0.199,0.199,0.227,0.199,0.199,0.208,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.195,0.098,0.199,0.054,0.098,0.208,0.098,0.086,0.054,0.120,0.199,0.208,0.199,0.199,0.199,0.199,0.199,0.199,0.199
2152,2152,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.159,0.757,0.923,0.923,0.923,0.923,0.923,0.923,0.766,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.313,0.923,0.923,0.923,0.923,0.923,0.159,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.590,0.568,0.923,0.923,0.568,0.923,0.923,0.923,0.923,0.923
2153,2153,0.084,0.084,0.084,0.084,0.084,0.084,0.311,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.539,0.084,0.289,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.004,0.289,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084
2154,2154,0.109,0.109,0.109,0.109,0.109,0.649,0.515,0.109,0.109,0.109,0.109,0.109,0.338,0.109,0.109,0.109,0.109,0.109,0.109,0.338,0.109,0.109,0.147,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.332,0.109,0.109,0.109,0.156,0.116,0.889,0.109,0.156,0.896,0.109,0.109,0.109,0.109,0.321,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109
2155,2155,0.437,0.437,0.437,0.437,0.437,0.534,0.156,0.437,0.437,0.437,0.437,0.351,0.336,0.437,0.437,0.437,0.428,0.437,0.423,0.205,0.423,0.437,0.437,0.437,0.419,0.437,0.437,0.437,0.437,0.437,0.437,0.420,0.383,0.437,0.437,0.437,0.437,0.263,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.101,0.383,0.438,0.185,0.417,0.437,0.437,0.584,0.437,0.437
2156,2156,0.124,0.124,0.124,0.124,0.124,0.490,0.774,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.118,0.228,0.124,0.118,0.124,0.124,0.124,0.124,0.118,0.118,0.124,0.124,0.124,0.124,0.124,0.124,0.118,0.124,0.124,0.124,0.228,0.880,0.490,0.207,0.228,0.880,0.490,0.124,0.124,0.200,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
2157,2157,0.234,0.234,0.234,0.234,0.234,0.234,0.249,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.323,0.234,0.234,0.234,0.234,0.480,0.952,0.234,0.234,0.234,0.234,0.234,0.234,0.323,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.952,0.357,0.234,0.234,0.357,0.234,0.234,0.234,0.234,0.323,0.234,0.234,0.323,0.234,0.234,0.234,0.234,0.234
2158,2158,0.055,0.131,0.055,0.130,0.131,0.066,0.246,0.055,0.055,0.055,0.131,0.130,0.055,0.055,0.055,0.055,0.130,0.055,0.055,0.086,0.055,0.035,0.136,0.131,0.055,0.055,0.040,0.055,0.055,0.036,0.055,0.055,0.138,0.055,0.055,0.055,0.055,0.075,0.055,0.055,0.055,0.035,0.035,0.080,0.135,0.040,0.184,0.055,0.055,0.055,0.035,0.055,0.138,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
2159,2159,0.172,0.531,0.172,0.172,0.531,0.172,0.145,0.172,0.172,0.172,0.531,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.025,0.206,0.172,0.136,0.172,0.531,0.178,0.172,0.136,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.011,0.172,0.172,0.172,0.086,0.086,0.172,0.013,0.136,0.110,0.241,0.172,0.172,0.086,0.058,0.043,0.019,0.172,0.172,0.172,0.172,0.172,0.025,0.172
2160,2160,0.953,0.953,0.953,0.953,0.953,0.953,0.186,0.953,0.953,0.953,0.953,0.953,0.841,0.953,0.953,0.953,0.953,0.186,0.953,0.701,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.094,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953
2161,2161,0.020,0.066,0.020,0.020,0.066,0.074,0.116,0.020,0.020,0.020,0.066,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.017,0.040,0.066,0.013,0.020,0.017,0.020,0.020,0.039,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.011,0.020,0.020,0.020,0.018,0.085,0.042,0.017,0.017,0.014,0.020,0.020,0.020,0.018,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.010,0.020,0.020
2162,2162,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.487,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.874,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.196,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932
2163,2163,0.919,0.919,0.645,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.322,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.599,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.103,0.919,0.919,0.919,0.919,0.919,0.322,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.361,0.663,0.919,0.919,0.539,0.919,0.919,0.919,0.919,0.919
2164,2164,0.848,0.848,0.848,0.915,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.871,0.848,0.848,0.848,0.848,0.227,0.848,0.848,0.829,0.848,0.802,0.848,0.171,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.936,0.848,0.171,0.171,0.848,0.822,0.171,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.523,0.936,0.848,0.197,0.906,0.848,0.141,0.464,0.848,0.848
2165,2165,0.181,0.181,0.181,0.312,0.181,0.567,0.662,0.181,0.181,0.181,0.181,0.312,0.181,0.181,0.181,0.181,0.312,0.181,0.181,0.186,0.181,0.181,0.251,0.181,0.192,0.181,0.181,0.181,0.181,0.180,0.181,0.181,0.208,0.181,0.181,0.181,0.181,0.323,0.181,0.181,0.181,0.257,0.193,0.329,0.107,0.257,0.821,0.181,0.181,0.181,0.173,0.181,0.208,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181
2166,2166,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.093,0.015,0.015,0.015,0.059,0.015,0.015,0.052,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.059,0.024,0.015,0.016,0.024,0.059,0.024,0.016,0.015,0.053,0.015,0.059,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2167,2167,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.268,0.766,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.825,0.268,0.825,0.825,0.825,0.825,0.825,0.825,0.575,0.825,0.575,0.825,0.825,0.825,0.825,0.450,0.825,0.530,0.825,0.825,0.825,0.825,0.825,0.244,0.825
2168,2168,0.813,0.813,0.813,0.813,0.813,0.813,0.051,0.813,0.813,0.813,0.813,0.650,0.629,0.813,0.813,0.813,0.813,0.076,0.813,0.575,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.217,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.070,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813,0.813
2169,2169,0.702,0.959,0.702,0.702,0.959,0.702,0.349,0.702,0.702,0.702,0.959,0.702,0.702,0.702,0.702,0.702,0.107,0.702,0.166,0.702,0.702,0.396,0.702,0.216,0.406,0.702,0.396,0.702,0.702,0.702,0.406,0.702,0.702,0.702,0.107,0.107,0.702,0.702,0.107,0.702,0.702,0.152,0.396,0.702,0.396,0.396,0.152,0.702,0.702,0.702,0.396,0.702,0.702,0.799,0.702,0.702,0.702,0.137,0.074,0.702,0.702
2170,2170,0.479,0.479,0.479,0.479,0.479,0.479,0.701,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.357,0.479,0.038,0.479,0.479,0.721,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.357,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479
2171,2171,0.046,0.556,0.046,0.046,0.556,0.046,0.192,0.046,0.046,0.046,0.556,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.037,0.046,0.556,0.046,0.046,0.011,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.512,0.046,0.046,0.046,0.556,0.037,0.046,0.046,0.037,0.046,0.352,0.046,0.046,0.037,0.046,0.046,0.046,0.046,0.046,0.003,0.046,0.003,0.046,0.046
2172,2172,0.080,0.326,0.080,0.080,0.326,0.046,0.179,0.080,0.080,0.080,0.326,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.104,0.080,0.014,0.080,0.326,0.069,0.080,0.017,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.060,0.080,0.080,0.080,0.014,0.014,0.046,0.023,0.017,0.022,0.080,0.080,0.080,0.014,0.104,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
2173,2173,0.273,0.273,0.273,0.273,0.273,0.536,0.087,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.055,0.272,0.273,0.051,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.586,0.273,0.273,0.273,0.273,0.273
2174,2174,0.739,0.739,0.739,0.739,0.739,0.739,0.110,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.173,0.739,0.379,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.046,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739
2175,2175,0.809,0.809,0.809,0.809,0.809,0.721,0.630,0.809,0.809,0.809,0.809,0.602,0.809,0.809,0.809,0.809,0.598,0.809,0.809,0.537,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.315,0.824,0.809,0.809,0.809,0.809,0.841,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.343,0.824,0.809,0.809,0.611,0.809,0.809,0.135,0.809,0.809
2176,2176,0.402,0.402,0.402,0.402,0.402,0.449,0.499,0.444,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.309,0.402,0.449,0.402,0.402,0.402,0.465,0.150,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.465,0.465,0.402,0.250,0.402,0.402,0.402,0.402,0.113,0.402,0.402,0.168,0.402,0.402,0.402,0.402,0.402,0.402
2177,2177,0.156,0.474,0.156,0.156,0.474,0.156,0.088,0.156,0.156,0.156,0.474,0.156,0.156,0.129,0.156,0.129,0.156,0.156,0.022,0.156,0.156,0.062,0.156,0.474,0.077,0.156,0.062,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.094,0.156,0.156,0.156,0.030,0.030,0.156,0.062,0.062,0.474,0.259,0.156,0.156,0.030,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156
2178,2178,0.011,0.065,0.011,0.011,0.065,0.027,0.170,0.011,0.011,0.011,0.065,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.012,0.024,0.065,0.681,0.011,0.007,0.011,0.011,0.017,0.681,0.011,0.011,0.011,0.011,0.011,0.011,0.017,0.011,0.011,0.011,0.010,0.051,0.027,0.007,0.011,0.011,0.681,0.011,0.011,0.006,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
2179,2179,0.069,0.069,0.069,0.069,0.069,0.222,0.341,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.037,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.134,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069
2180,2180,0.933,0.933,0.933,0.933,0.933,0.933,0.158,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.339,0.933,0.517,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.077,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933
2181,2181,0.021,0.128,0.021,0.021,0.128,0.012,0.151,0.021,0.021,0.021,0.128,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.012,0.021,0.128,0.090,0.338,0.012,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.009,0.009,0.021,0.209,0.012,0.128,0.501,0.021,0.021,0.009,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021
2182,2182,0.327,0.327,0.327,0.327,0.327,0.382,0.222,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.329,0.327,0.327,0.253,0.327,0.327,0.327,0.327,0.327,0.327,0.304,0.327,0.186,0.365,0.327,0.327,0.327,0.327,0.812,0.327,0.327,0.327,0.327,0.217,0.327,0.327,0.327,0.148,0.327,0.243,0.327,0.327,0.431,0.228,0.108,0.327,0.365,0.176,0.327,0.219,0.327,0.327
2183,2183,0.009,0.009,0.009,0.009,0.011,0.009,0.031,0.009,0.012,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.053,0.009,0.009,0.009,0.009,0.009,0.146,0.006,0.011,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.011,0.009,0.009,0.146,0.011,0.011,0.009,0.009,0.009,0.009,0.045,0.009,0.146,0.014,0.009,0.009,0.009,0.009,0.009,0.009
2184,2184,0.680,0.680,0.453,0.680,0.680,0.680,0.871,0.680,0.680,0.680,0.680,0.117,0.680,0.680,0.680,0.680,0.680,0.680,0.680,0.711,0.680,0.453,0.680,0.680,0.817,0.920,0.680,0.680,0.680,0.680,0.680,0.304,0.680,0.680,0.680,0.680,0.680,0.117,0.680,0.680,0.680,0.680,0.680,0.920,0.920,0.680,0.680,0.378,0.680,0.680,0.680,0.680,0.711,0.680,0.680,0.304,0.680,0.680,0.680,0.680,0.680
2185,2185,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.229,0.772,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.790,0.498,0.498,0.498,0.790,0.790,0.790,0.790,0.434,0.498,0.790,0.790,0.790,0.790,0.790,0.790,0.237,0.790
2186,2186,0.066,0.066,0.066,0.066,0.066,0.047,0.234,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.112,0.066,0.066,0.025,0.066,0.066,0.606,0.066,0.066,0.066,0.066,0.066,0.066,0.112,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.260,0.606,0.606,0.066,0.104,0.141,0.066,0.066,0.066,0.066,0.112,0.066,0.066,0.112,0.066,0.066,0.067,0.066,0.066
2187,2187,0.562,0.562,0.562,0.679,0.562,0.562,0.707,0.562,0.612,0.562,0.562,0.708,0.562,0.562,0.562,0.562,0.708,0.562,0.175,0.516,0.562,0.029,0.562,0.562,0.562,0.901,0.230,0.562,0.562,0.562,0.562,0.562,0.579,0.562,0.562,0.562,0.562,0.686,0.562,0.562,0.562,0.562,0.562,0.562,0.151,0.528,0.713,0.562,0.562,0.562,0.710,0.158,0.475,0.233,0.250,0.701,0.432,0.562,0.081,0.603,0.562
2188,2188,0.268,0.019,0.268,0.268,0.019,0.268,0.268,0.268,0.268,0.268,0.019,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.426,0.268,0.268,0.268,0.036,0.268,0.074,0.055,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.019,0.052,0.036,0.036,0.052,0.055,0.036,0.036,0.012,0.036,0.099,0.268,0.268,0.268,0.019,0.268,0.268,0.268,0.268,0.268
2189,2189,0.056,0.474,0.033,0.056,0.474,0.056,0.121,0.056,0.056,0.056,0.474,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.078,0.056,0.013,0.056,0.474,0.061,0.056,0.040,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.073,0.057,0.056,0.015,0.015,0.474,0.120,0.056,0.056,0.073,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
2190,2190,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.100,0.186,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.198,0.224,0.224,0.224,0.224,0.224,0.224,0.179,0.224,0.179,0.224,0.224,0.224,0.224,0.124,0.198,0.198,0.224,0.224,0.224,0.224,0.224,0.094,0.224
2191,2191,0.015,0.015,0.015,0.015,0.015,0.177,0.313,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.051,0.015,0.015,0.099,0.015,0.117,0.015,0.015,0.015,0.015,0.015,0.100,0.015,0.015,0.015,0.015,0.015,0.015,0.012,0.015,0.015,0.015,0.015,0.015,0.030,0.015,0.015,0.030,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2192,2192,0.481,0.481,0.481,0.481,0.481,0.597,0.481,0.481,0.481,0.481,0.481,0.570,0.481,0.481,0.481,0.481,0.570,0.481,0.481,0.451,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.465,0.481,0.481,0.481,0.481,0.683,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.481,0.030,0.481,0.481,0.481,0.481,0.629,0.481,0.481,0.375,0.465,0.481,0.481,0.378,0.481,0.481
2193,2193,0.268,0.632,0.268,0.268,0.632,0.268,0.077,0.268,0.268,0.268,0.632,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.016,0.268,0.268,0.081,0.268,0.632,0.268,0.268,0.081,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.029,0.029,0.268,0.081,0.081,0.632,0.161,0.268,0.268,0.029,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268
2194,2194,0.152,0.308,0.152,0.119,0.308,0.110,0.139,0.152,0.152,0.152,0.308,0.119,0.152,0.152,0.152,0.152,0.119,0.152,0.152,0.057,0.152,0.042,0.152,0.308,0.217,0.152,0.114,0.152,0.152,0.293,0.122,0.152,0.376,0.152,0.152,0.152,0.152,0.238,0.152,0.152,0.152,0.058,0.058,0.152,0.114,0.114,0.308,0.152,0.152,0.152,0.058,0.152,0.376,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152
2195,2195,0.022,0.195,0.031,0.022,0.195,0.013,0.081,0.022,0.022,0.022,0.195,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.071,0.022,0.195,0.078,0.022,0.013,0.022,0.022,0.013,0.075,0.022,0.022,0.022,0.022,0.022,0.022,0.013,0.022,0.022,0.022,0.088,0.079,0.022,0.006,0.006,0.023,0.010,0.022,0.022,0.085,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022
